2023-09-28 21:59:29,809.message_producer.INFO ==================================================
2023-09-28 21:59:29,809.message_producer.INFO Today is 2023-09-28 at 09:59 PM
2023-09-28 21:59:29,810.message_producer.INFO Running on: nt Windows 10
2023-09-28 21:59:29,810.message_producer.INFO Python version:  3.11.1
2023-09-28 21:59:29,810.message_producer.INFO Python path: C:\Users\jorda\OneDrive\Desktop\Northwest Homework\1. Streaming Data\Module 5\streaming-05-smart-smoker\.venv
2023-09-28 21:59:29,810.message_producer.INFO Working dir: C:\Users\jorda\OneDrive\Desktop\Northwest Homework\1. Streaming Data\Module 5\streaming-05-smart-smoker
2023-09-28 21:59:29,810.message_producer.INFO ==================================================
2023-09-28 21:59:30,962.message_producer.INFO Seeing if you want to monitor RabbitMQ queues
2023-09-28 21:59:30,988.message_producer.INFO Skipping header row
2023-09-28 22:19:27,904.message_producer.INFO  [x] Sent ('05/22/21 15:10:45', '108.0') to 03-food-B
2023-09-28 22:19:29,904.message_producer.INFO  [x] Sent ('05/22/21 15:11:10', '251.7') to 01-smoker
2023-09-28 22:19:29,905.message_producer.INFO  [x] Sent ('05/22/21 15:11:10', 'No Reading') to 02-food-A
2023-09-28 22:19:29,905.message_producer.INFO  [x] Sent ('05/22/21 15:11:10', 'No Reading') to 03-food-B
2023-09-28 22:19:31,906.message_producer.INFO  [x] Sent ('05/22/21 15:11:15', '251.7') to 01-smoker
2023-09-28 22:19:31,907.message_producer.INFO  [x] Sent ('05/22/21 15:11:15', 'No Reading') to 02-food-A
2023-09-28 22:19:31,907.message_producer.INFO  [x] Sent ('05/22/21 15:11:15', 'No Reading') to 03-food-B
2023-09-28 22:19:33,908.message_producer.INFO  [x] Sent ('05/22/21 15:11:35', 'No Reading') to 01-smoker
2023-09-28 22:19:33,909.message_producer.INFO  [x] Sent ('05/22/21 15:11:35', '115.9') to 02-food-A
2023-09-28 22:19:33,909.message_producer.INFO  [x] Sent ('05/22/21 15:11:35', 'No Reading') to 03-food-B
2023-09-28 22:19:35,910.message_producer.INFO  [x] Sent ('05/22/21 15:11:40', 'No Reading') to 01-smoker
2023-09-28 22:19:35,910.message_producer.INFO  [x] Sent ('05/22/21 15:11:40', '115.9') to 02-food-A
2023-09-28 22:19:35,911.message_producer.INFO  [x] Sent ('05/22/21 15:11:40', '108.8') to 03-food-B
2023-09-28 22:19:37,911.message_producer.INFO  [x] Sent ('05/22/21 15:11:45', 'No Reading') to 01-smoker
2023-09-28 22:19:37,911.message_producer.INFO  [x] Sent ('05/22/21 15:11:45', 'No Reading') to 02-food-A
2023-09-28 22:19:37,912.message_producer.INFO  [x] Sent ('05/22/21 15:11:45', '108.8') to 03-food-B
2023-09-28 22:19:39,913.message_producer.INFO  [x] Sent ('05/22/21 15:12:10', '252.4') to 01-smoker
2023-09-28 22:19:39,913.message_producer.INFO  [x] Sent ('05/22/21 15:12:10', 'No Reading') to 02-food-A
2023-09-28 22:19:39,913.message_producer.INFO  [x] Sent ('05/22/21 15:12:10', 'No Reading') to 03-food-B
2023-09-28 22:19:41,914.message_producer.INFO  [x] Sent ('05/22/21 15:12:15', '252.4') to 01-smoker
2023-09-28 22:19:41,914.message_producer.INFO  [x] Sent ('05/22/21 15:12:15', 'No Reading') to 02-food-A
2023-09-28 22:19:41,914.message_producer.INFO  [x] Sent ('05/22/21 15:12:15', 'No Reading') to 03-food-B
2023-09-28 22:19:43,916.message_producer.INFO  [x] Sent ('05/22/21 15:12:35', 'No Reading') to 01-smoker
2023-09-28 22:19:43,916.message_producer.INFO  [x] Sent ('05/22/21 15:12:35', '116.5') to 02-food-A
2023-09-28 22:19:43,916.message_producer.INFO  [x] Sent ('05/22/21 15:12:35', 'No Reading') to 03-food-B
2023-09-28 22:19:45,919.message_producer.INFO  [x] Sent ('05/22/21 15:12:40', 'No Reading') to 01-smoker
2023-09-28 22:19:45,919.message_producer.INFO  [x] Sent ('05/22/21 15:12:40', '116.5') to 02-food-A
2023-09-28 22:19:45,919.message_producer.INFO  [x] Sent ('05/22/21 15:12:40', '109.5') to 03-food-B
2023-09-28 22:19:47,920.message_producer.INFO  [x] Sent ('05/22/21 15:12:45', 'No Reading') to 01-smoker
2023-09-28 22:19:47,920.message_producer.INFO  [x] Sent ('05/22/21 15:12:45', 'No Reading') to 02-food-A
2023-09-28 22:19:47,920.message_producer.INFO  [x] Sent ('05/22/21 15:12:45', '109.5') to 03-food-B
2023-09-28 22:19:49,922.message_producer.INFO  [x] Sent ('05/22/21 15:13:10', '252.3') to 01-smoker
2023-09-28 22:19:49,922.message_producer.INFO  [x] Sent ('05/22/21 15:13:10', 'No Reading') to 02-food-A
2023-09-28 22:19:49,922.message_producer.INFO  [x] Sent ('05/22/21 15:13:10', 'No Reading') to 03-food-B
2023-09-28 22:19:51,923.message_producer.INFO  [x] Sent ('05/22/21 15:13:15', '252.3') to 01-smoker
2023-09-28 22:19:51,923.message_producer.INFO  [x] Sent ('05/22/21 15:13:15', 'No Reading') to 02-food-A
2023-09-28 22:19:51,924.message_producer.INFO  [x] Sent ('05/22/21 15:13:15', 'No Reading') to 03-food-B
2023-09-28 22:19:53,925.message_producer.INFO  [x] Sent ('05/22/21 15:13:35', 'No Reading') to 01-smoker
2023-09-28 22:19:53,925.message_producer.INFO  [x] Sent ('05/22/21 15:13:35', '117.2') to 02-food-A
2023-09-28 22:19:53,926.message_producer.INFO  [x] Sent ('05/22/21 15:13:35', 'No Reading') to 03-food-B
2023-09-28 22:19:55,926.message_producer.INFO  [x] Sent ('05/22/21 15:13:40', 'No Reading') to 01-smoker
2023-09-28 22:19:55,927.message_producer.INFO  [x] Sent ('05/22/21 15:13:40', '117.2') to 02-food-A
2023-09-28 22:19:55,927.message_producer.INFO  [x] Sent ('05/22/21 15:13:40', '110.2') to 03-food-B
2023-09-28 22:19:57,928.message_producer.INFO  [x] Sent ('05/22/21 15:13:45', 'No Reading') to 01-smoker
2023-09-28 22:19:57,928.message_producer.INFO  [x] Sent ('05/22/21 15:13:45', 'No Reading') to 02-food-A
2023-09-28 22:19:57,928.message_producer.INFO  [x] Sent ('05/22/21 15:13:45', '110.2') to 03-food-B
2023-09-28 22:19:59,930.message_producer.INFO  [x] Sent ('05/22/21 15:14:10', '252.5') to 01-smoker
2023-09-28 22:19:59,930.message_producer.INFO  [x] Sent ('05/22/21 15:14:10', 'No Reading') to 02-food-A
2023-09-28 22:19:59,930.message_producer.INFO  [x] Sent ('05/22/21 15:14:10', 'No Reading') to 03-food-B
2023-09-28 22:20:01,931.message_producer.INFO  [x] Sent ('05/22/21 15:14:15', '252.5') to 01-smoker
2023-09-28 22:20:01,931.message_producer.INFO  [x] Sent ('05/22/21 15:14:15', 'No Reading') to 02-food-A
2023-09-28 22:20:01,931.message_producer.INFO  [x] Sent ('05/22/21 15:14:15', 'No Reading') to 03-food-B
2023-09-28 22:20:03,933.message_producer.INFO  [x] Sent ('05/22/21 15:14:35', 'No Reading') to 01-smoker
2023-09-28 22:20:03,933.message_producer.INFO  [x] Sent ('05/22/21 15:14:35', '117.9') to 02-food-A
2023-09-28 22:20:03,934.message_producer.INFO  [x] Sent ('05/22/21 15:14:35', 'No Reading') to 03-food-B
2023-09-28 22:20:05,934.message_producer.INFO  [x] Sent ('05/22/21 15:14:40', 'No Reading') to 01-smoker
2023-09-28 22:20:05,934.message_producer.INFO  [x] Sent ('05/22/21 15:14:40', '117.9') to 02-food-A
2023-09-28 22:20:05,935.message_producer.INFO  [x] Sent ('05/22/21 15:14:40', '111.0') to 03-food-B
2023-09-28 22:20:07,936.message_producer.INFO  [x] Sent ('05/22/21 15:14:45', 'No Reading') to 01-smoker
2023-09-28 22:20:07,936.message_producer.INFO  [x] Sent ('05/22/21 15:14:45', 'No Reading') to 02-food-A
2023-09-28 22:20:07,937.message_producer.INFO  [x] Sent ('05/22/21 15:14:45', '111.0') to 03-food-B
2023-09-28 22:20:09,938.message_producer.INFO  [x] Sent ('05/22/21 15:15:10', '252.5') to 01-smoker
2023-09-28 22:20:09,938.message_producer.INFO  [x] Sent ('05/22/21 15:15:10', 'No Reading') to 02-food-A
2023-09-28 22:20:09,938.message_producer.INFO  [x] Sent ('05/22/21 15:15:10', 'No Reading') to 03-food-B
2023-09-28 22:20:11,939.message_producer.INFO  [x] Sent ('05/22/21 15:15:15', '252.5') to 01-smoker
2023-09-28 22:20:11,939.message_producer.INFO  [x] Sent ('05/22/21 15:15:15', 'No Reading') to 02-food-A
2023-09-28 22:20:11,940.message_producer.INFO  [x] Sent ('05/22/21 15:15:15', 'No Reading') to 03-food-B
2023-09-28 22:20:13,941.message_producer.INFO  [x] Sent ('05/22/21 15:15:35', 'No Reading') to 01-smoker
2023-09-28 22:20:13,941.message_producer.INFO  [x] Sent ('05/22/21 15:15:35', '118.6') to 02-food-A
2023-09-28 22:20:13,941.message_producer.INFO  [x] Sent ('05/22/21 15:15:35', 'No Reading') to 03-food-B
2023-09-28 22:20:15,942.message_producer.INFO  [x] Sent ('05/22/21 15:15:40', 'No Reading') to 01-smoker
2023-09-28 22:20:15,943.message_producer.INFO  [x] Sent ('05/22/21 15:15:40', '118.6') to 02-food-A
2023-09-28 22:20:15,943.message_producer.INFO  [x] Sent ('05/22/21 15:15:40', '111.7') to 03-food-B
2023-09-28 22:20:17,944.message_producer.INFO  [x] Sent ('05/22/21 15:15:45', 'No Reading') to 01-smoker
2023-09-28 22:20:17,944.message_producer.INFO  [x] Sent ('05/22/21 15:15:45', 'No Reading') to 02-food-A
2023-09-28 22:20:17,945.message_producer.INFO  [x] Sent ('05/22/21 15:15:45', '111.7') to 03-food-B
2023-09-28 22:20:19,946.message_producer.INFO  [x] Sent ('05/22/21 15:16:10', '253.2') to 01-smoker
2023-09-28 22:20:19,946.message_producer.INFO  [x] Sent ('05/22/21 15:16:10', 'No Reading') to 02-food-A
2023-09-28 22:20:19,947.message_producer.INFO  [x] Sent ('05/22/21 15:16:10', 'No Reading') to 03-food-B
2023-09-28 22:20:21,948.message_producer.INFO  [x] Sent ('05/22/21 15:16:15', '253.2') to 01-smoker
2023-09-28 22:20:21,948.message_producer.INFO  [x] Sent ('05/22/21 15:16:15', 'No Reading') to 02-food-A
2023-09-28 22:20:21,949.message_producer.INFO  [x] Sent ('05/22/21 15:16:15', 'No Reading') to 03-food-B
2023-09-28 22:20:23,949.message_producer.INFO  [x] Sent ('05/22/21 15:16:35', 'No Reading') to 01-smoker
2023-09-28 22:20:23,949.message_producer.INFO  [x] Sent ('05/22/21 15:16:35', '119.3') to 02-food-A
2023-09-28 22:20:23,949.message_producer.INFO  [x] Sent ('05/22/21 15:16:35', 'No Reading') to 03-food-B
2023-09-28 22:20:25,951.message_producer.INFO  [x] Sent ('05/22/21 15:16:40', 'No Reading') to 01-smoker
2023-09-28 22:20:25,951.message_producer.INFO  [x] Sent ('05/22/21 15:16:40', '119.3') to 02-food-A
2023-09-28 22:20:25,952.message_producer.INFO  [x] Sent ('05/22/21 15:16:40', '112.4') to 03-food-B
2023-09-28 22:20:27,953.message_producer.INFO  [x] Sent ('05/22/21 15:16:45', 'No Reading') to 01-smoker
2023-09-28 22:20:27,953.message_producer.INFO  [x] Sent ('05/22/21 15:16:45', 'No Reading') to 02-food-A
2023-09-28 22:20:27,953.message_producer.INFO  [x] Sent ('05/22/21 15:16:45', '112.4') to 03-food-B
2023-09-28 22:20:29,954.message_producer.INFO  [x] Sent ('05/22/21 15:17:10', '254.3') to 01-smoker
2023-09-28 22:20:29,954.message_producer.INFO  [x] Sent ('05/22/21 15:17:10', 'No Reading') to 02-food-A
2023-09-28 22:20:29,954.message_producer.INFO  [x] Sent ('05/22/21 15:17:10', 'No Reading') to 03-food-B
2023-09-28 22:20:31,955.message_producer.INFO  [x] Sent ('05/22/21 15:17:15', '254.3') to 01-smoker
2023-09-28 22:20:31,956.message_producer.INFO  [x] Sent ('05/22/21 15:17:15', 'No Reading') to 02-food-A
2023-09-28 22:20:31,956.message_producer.INFO  [x] Sent ('05/22/21 15:17:15', 'No Reading') to 03-food-B
2023-09-28 22:20:33,957.message_producer.INFO  [x] Sent ('05/22/21 15:17:35', 'No Reading') to 01-smoker
2023-09-28 22:20:33,957.message_producer.INFO  [x] Sent ('05/22/21 15:17:35', '120.0') to 02-food-A
2023-09-28 22:20:33,957.message_producer.INFO  [x] Sent ('05/22/21 15:17:35', 'No Reading') to 03-food-B
2023-09-28 22:20:35,959.message_producer.INFO  [x] Sent ('05/22/21 15:17:40', 'No Reading') to 01-smoker
2023-09-28 22:20:35,959.message_producer.INFO  [x] Sent ('05/22/21 15:17:40', '120.0') to 02-food-A
2023-09-28 22:20:35,960.message_producer.INFO  [x] Sent ('05/22/21 15:17:40', '113.1') to 03-food-B
2023-09-28 22:20:37,960.message_producer.INFO  [x] Sent ('05/22/21 15:17:45', 'No Reading') to 01-smoker
2023-09-28 22:20:37,960.message_producer.INFO  [x] Sent ('05/22/21 15:17:45', 'No Reading') to 02-food-A
2023-09-28 22:20:37,960.message_producer.INFO  [x] Sent ('05/22/21 15:17:45', '113.1') to 03-food-B
2023-09-28 22:20:39,962.message_producer.INFO  [x] Sent ('05/22/21 15:18:10', '254.3') to 01-smoker
2023-09-28 22:20:39,962.message_producer.INFO  [x] Sent ('05/22/21 15:18:10', 'No Reading') to 02-food-A
2023-09-28 22:20:39,962.message_producer.INFO  [x] Sent ('05/22/21 15:18:10', 'No Reading') to 03-food-B
2023-09-28 22:20:41,963.message_producer.INFO  [x] Sent ('05/22/21 15:18:15', '254.3') to 01-smoker
2023-09-28 22:20:41,964.message_producer.INFO  [x] Sent ('05/22/21 15:18:15', 'No Reading') to 02-food-A
2023-09-28 22:20:41,964.message_producer.INFO  [x] Sent ('05/22/21 15:18:15', 'No Reading') to 03-food-B
2023-09-28 22:20:43,965.message_producer.INFO  [x] Sent ('05/22/21 15:18:35', 'No Reading') to 01-smoker
2023-09-28 22:20:43,965.message_producer.INFO  [x] Sent ('05/22/21 15:18:35', '120.6') to 02-food-A
2023-09-28 22:20:43,965.message_producer.INFO  [x] Sent ('05/22/21 15:18:35', 'No Reading') to 03-food-B
2023-09-28 22:20:45,966.message_producer.INFO  [x] Sent ('05/22/21 15:18:40', 'No Reading') to 01-smoker
2023-09-28 22:20:45,967.message_producer.INFO  [x] Sent ('05/22/21 15:18:40', '120.6') to 02-food-A
2023-09-28 22:20:45,967.message_producer.INFO  [x] Sent ('05/22/21 15:18:40', '113.8') to 03-food-B
2023-09-28 22:20:47,967.message_producer.INFO  [x] Sent ('05/22/21 15:18:45', 'No Reading') to 01-smoker
2023-09-28 22:20:47,967.message_producer.INFO  [x] Sent ('05/22/21 15:18:45', 'No Reading') to 02-food-A
2023-09-28 22:20:47,968.message_producer.INFO  [x] Sent ('05/22/21 15:18:45', '113.8') to 03-food-B
2023-09-28 22:20:49,969.message_producer.INFO  [x] Sent ('05/22/21 15:19:10', '253.6') to 01-smoker
2023-09-28 22:20:49,969.message_producer.INFO  [x] Sent ('05/22/21 15:19:10', 'No Reading') to 02-food-A
2023-09-28 22:20:49,970.message_producer.INFO  [x] Sent ('05/22/21 15:19:10', 'No Reading') to 03-food-B
2023-09-28 22:20:51,971.message_producer.INFO  [x] Sent ('05/22/21 15:19:15', '253.6') to 01-smoker
2023-09-28 22:20:51,971.message_producer.INFO  [x] Sent ('05/22/21 15:19:15', 'No Reading') to 02-food-A
2023-09-28 22:20:51,972.message_producer.INFO  [x] Sent ('05/22/21 15:19:15', 'No Reading') to 03-food-B
2023-09-28 22:20:53,972.message_producer.INFO  [x] Sent ('05/22/21 15:19:35', 'No Reading') to 01-smoker
2023-09-28 22:20:53,973.message_producer.INFO  [x] Sent ('05/22/21 15:19:35', '121.3') to 02-food-A
2023-09-28 22:20:53,973.message_producer.INFO  [x] Sent ('05/22/21 15:19:35', 'No Reading') to 03-food-B
2023-09-28 22:20:55,974.message_producer.INFO  [x] Sent ('05/22/21 15:19:40', 'No Reading') to 01-smoker
2023-09-28 22:20:55,974.message_producer.INFO  [x] Sent ('05/22/21 15:19:40', '121.3') to 02-food-A
2023-09-28 22:20:55,975.message_producer.INFO  [x] Sent ('05/22/21 15:19:40', '114.5') to 03-food-B
2023-09-28 22:20:57,975.message_producer.INFO  [x] Sent ('05/22/21 15:19:45', 'No Reading') to 01-smoker
2023-09-28 22:20:57,975.message_producer.INFO  [x] Sent ('05/22/21 15:19:45', 'No Reading') to 02-food-A
2023-09-28 22:20:57,976.message_producer.INFO  [x] Sent ('05/22/21 15:19:45', '114.5') to 03-food-B
2023-09-28 22:20:59,977.message_producer.INFO  [x] Sent ('05/22/21 15:20:10', '253.6') to 01-smoker
2023-09-28 22:20:59,977.message_producer.INFO  [x] Sent ('05/22/21 15:20:10', 'No Reading') to 02-food-A
2023-09-28 22:20:59,977.message_producer.INFO  [x] Sent ('05/22/21 15:20:10', 'No Reading') to 03-food-B
2023-09-28 22:21:01,978.message_producer.INFO  [x] Sent ('05/22/21 15:20:15', '253.6') to 01-smoker
2023-09-28 22:21:01,978.message_producer.INFO  [x] Sent ('05/22/21 15:20:15', 'No Reading') to 02-food-A
2023-09-28 22:21:01,978.message_producer.INFO  [x] Sent ('05/22/21 15:20:15', 'No Reading') to 03-food-B
2023-09-28 22:21:03,979.message_producer.INFO  [x] Sent ('05/22/21 15:20:35', 'No Reading') to 01-smoker
2023-09-28 22:21:03,979.message_producer.INFO  [x] Sent ('05/22/21 15:20:35', '121.9') to 02-food-A
2023-09-28 22:21:03,979.message_producer.INFO  [x] Sent ('05/22/21 15:20:35', 'No Reading') to 03-food-B
2023-09-28 22:21:05,981.message_producer.INFO  [x] Sent ('05/22/21 15:20:40', 'No Reading') to 01-smoker
2023-09-28 22:21:05,981.message_producer.INFO  [x] Sent ('05/22/21 15:20:40', '121.9') to 02-food-A
2023-09-28 22:21:05,982.message_producer.INFO  [x] Sent ('05/22/21 15:20:40', '115.1') to 03-food-B
2023-09-28 22:21:07,983.message_producer.INFO  [x] Sent ('05/22/21 15:20:45', 'No Reading') to 01-smoker
2023-09-28 22:21:07,983.message_producer.INFO  [x] Sent ('05/22/21 15:20:45', 'No Reading') to 02-food-A
2023-09-28 22:21:07,983.message_producer.INFO  [x] Sent ('05/22/21 15:20:45', '115.1') to 03-food-B
2023-09-28 22:21:09,984.message_producer.INFO  [x] Sent ('05/22/21 15:21:10', '255.0') to 01-smoker
2023-09-28 22:21:09,984.message_producer.INFO  [x] Sent ('05/22/21 15:21:10', 'No Reading') to 02-food-A
2023-09-28 22:21:09,984.message_producer.INFO  [x] Sent ('05/22/21 15:21:10', 'No Reading') to 03-food-B
2023-09-28 22:21:11,985.message_producer.INFO  [x] Sent ('05/22/21 15:21:15', '255.0') to 01-smoker
2023-09-28 22:21:11,985.message_producer.INFO  [x] Sent ('05/22/21 15:21:15', 'No Reading') to 02-food-A
2023-09-28 22:21:11,985.message_producer.INFO  [x] Sent ('05/22/21 15:21:15', 'No Reading') to 03-food-B
2023-09-28 22:21:13,987.message_producer.INFO  [x] Sent ('05/22/21 15:21:35', 'No Reading') to 01-smoker
2023-09-28 22:21:13,987.message_producer.INFO  [x] Sent ('05/22/21 15:21:35', '122.5') to 02-food-A
2023-09-28 22:21:13,987.message_producer.INFO  [x] Sent ('05/22/21 15:21:35', 'No Reading') to 03-food-B
2023-09-28 22:21:15,988.message_producer.INFO  [x] Sent ('05/22/21 15:21:40', 'No Reading') to 01-smoker
2023-09-28 22:21:15,988.message_producer.INFO  [x] Sent ('05/22/21 15:21:40', '122.5') to 02-food-A
2023-09-28 22:21:15,989.message_producer.INFO  [x] Sent ('05/22/21 15:21:40', '115.8') to 03-food-B
2023-09-28 22:21:17,990.message_producer.INFO  [x] Sent ('05/22/21 15:21:45', 'No Reading') to 01-smoker
2023-09-28 22:21:17,990.message_producer.INFO  [x] Sent ('05/22/21 15:21:45', 'No Reading') to 02-food-A
2023-09-28 22:21:17,990.message_producer.INFO  [x] Sent ('05/22/21 15:21:45', '115.8') to 03-food-B
2023-09-28 22:21:19,991.message_producer.INFO  [x] Sent ('05/22/21 15:22:10', '256.4') to 01-smoker
2023-09-28 22:21:19,991.message_producer.INFO  [x] Sent ('05/22/21 15:22:10', 'No Reading') to 02-food-A
2023-09-28 22:21:19,991.message_producer.INFO  [x] Sent ('05/22/21 15:22:10', 'No Reading') to 03-food-B
2023-09-28 22:21:21,992.message_producer.INFO  [x] Sent ('05/22/21 15:22:15', '256.4') to 01-smoker
2023-09-28 22:21:21,992.message_producer.INFO  [x] Sent ('05/22/21 15:22:15', 'No Reading') to 02-food-A
2023-09-28 22:21:21,993.message_producer.INFO  [x] Sent ('05/22/21 15:22:15', 'No Reading') to 03-food-B
2023-09-28 22:21:23,994.message_producer.INFO  [x] Sent ('05/22/21 15:22:35', 'No Reading') to 01-smoker
2023-09-28 22:21:23,994.message_producer.INFO  [x] Sent ('05/22/21 15:22:35', '123.1') to 02-food-A
2023-09-28 22:21:23,994.message_producer.INFO  [x] Sent ('05/22/21 15:22:35', 'No Reading') to 03-food-B
2023-09-28 22:21:25,995.message_producer.INFO  [x] Sent ('05/22/21 15:22:40', 'No Reading') to 01-smoker
2023-09-28 22:21:25,995.message_producer.INFO  [x] Sent ('05/22/21 15:22:40', '123.1') to 02-food-A
2023-09-28 22:21:25,995.message_producer.INFO  [x] Sent ('05/22/21 15:22:40', '116.4') to 03-food-B
2023-09-28 22:21:27,996.message_producer.INFO  [x] Sent ('05/22/21 15:22:45', 'No Reading') to 01-smoker
2023-09-28 22:21:27,996.message_producer.INFO  [x] Sent ('05/22/21 15:22:45', 'No Reading') to 02-food-A
2023-09-28 22:21:27,996.message_producer.INFO  [x] Sent ('05/22/21 15:22:45', '116.4') to 03-food-B
2023-09-28 22:21:29,998.message_producer.INFO  [x] Sent ('05/22/21 15:23:10', '256.7') to 01-smoker
2023-09-28 22:21:29,998.message_producer.INFO  [x] Sent ('05/22/21 15:23:10', 'No Reading') to 02-food-A
2023-09-28 22:21:29,999.message_producer.INFO  [x] Sent ('05/22/21 15:23:10', 'No Reading') to 03-food-B
2023-09-28 22:21:32,000.message_producer.INFO  [x] Sent ('05/22/21 15:23:15', '256.7') to 01-smoker
2023-09-28 22:21:32,001.message_producer.INFO  [x] Sent ('05/22/21 15:23:15', 'No Reading') to 02-food-A
2023-09-28 22:21:32,001.message_producer.INFO  [x] Sent ('05/22/21 15:23:15', 'No Reading') to 03-food-B
2023-09-28 22:21:34,001.message_producer.INFO  [x] Sent ('05/22/21 15:23:35', 'No Reading') to 01-smoker
2023-09-28 22:21:34,001.message_producer.INFO  [x] Sent ('05/22/21 15:23:35', '123.8') to 02-food-A
2023-09-28 22:21:34,001.message_producer.INFO  [x] Sent ('05/22/21 15:23:35', 'No Reading') to 03-food-B
2023-09-28 22:21:36,003.message_producer.INFO  [x] Sent ('05/22/21 15:23:40', 'No Reading') to 01-smoker
2023-09-28 22:21:36,003.message_producer.INFO  [x] Sent ('05/22/21 15:23:40', '123.8') to 02-food-A
2023-09-28 22:21:36,004.message_producer.INFO  [x] Sent ('05/22/21 15:23:40', '117.0') to 03-food-B
2023-09-28 22:21:38,004.message_producer.INFO  [x] Sent ('05/22/21 15:23:45', 'No Reading') to 01-smoker
2023-09-28 22:21:38,005.message_producer.INFO  [x] Sent ('05/22/21 15:23:45', 'No Reading') to 02-food-A
2023-09-28 22:21:38,005.message_producer.INFO  [x] Sent ('05/22/21 15:23:45', '117.0') to 03-food-B
2023-09-28 22:21:40,006.message_producer.INFO  [x] Sent ('05/22/21 15:24:10', '256.4') to 01-smoker
2023-09-28 22:21:40,006.message_producer.INFO  [x] Sent ('05/22/21 15:24:10', 'No Reading') to 02-food-A
2023-09-28 22:21:40,006.message_producer.INFO  [x] Sent ('05/22/21 15:24:10', 'No Reading') to 03-food-B
2023-09-28 22:21:42,008.message_producer.INFO  [x] Sent ('05/22/21 15:24:15', '256.4') to 01-smoker
2023-09-28 22:21:42,008.message_producer.INFO  [x] Sent ('05/22/21 15:24:15', 'No Reading') to 02-food-A
2023-09-28 22:21:42,008.message_producer.INFO  [x] Sent ('05/22/21 15:24:15', 'No Reading') to 03-food-B
2023-09-28 22:21:44,009.message_producer.INFO  [x] Sent ('05/22/21 15:24:35', 'No Reading') to 01-smoker
2023-09-28 22:21:44,010.message_producer.INFO  [x] Sent ('05/22/21 15:24:35', '124.3') to 02-food-A
2023-09-28 22:21:44,010.message_producer.INFO  [x] Sent ('05/22/21 15:24:35', 'No Reading') to 03-food-B
2023-09-28 22:21:46,011.message_producer.INFO  [x] Sent ('05/22/21 15:24:40', 'No Reading') to 01-smoker
2023-09-28 22:21:46,011.message_producer.INFO  [x] Sent ('05/22/21 15:24:40', '124.3') to 02-food-A
2023-09-28 22:21:46,011.message_producer.INFO  [x] Sent ('05/22/21 15:24:40', '117.7') to 03-food-B
2023-09-28 22:21:48,012.message_producer.INFO  [x] Sent ('05/22/21 15:24:45', 'No Reading') to 01-smoker
2023-09-28 22:21:48,012.message_producer.INFO  [x] Sent ('05/22/21 15:24:45', 'No Reading') to 02-food-A
2023-09-28 22:21:48,013.message_producer.INFO  [x] Sent ('05/22/21 15:24:45', '117.7') to 03-food-B
2023-09-28 22:21:50,014.message_producer.INFO  [x] Sent ('05/22/21 15:25:10', '256.3') to 01-smoker
2023-09-28 22:21:50,015.message_producer.INFO  [x] Sent ('05/22/21 15:25:10', 'No Reading') to 02-food-A
2023-09-28 22:21:50,015.message_producer.INFO  [x] Sent ('05/22/21 15:25:10', 'No Reading') to 03-food-B
2023-09-28 22:21:52,016.message_producer.INFO  [x] Sent ('05/22/21 15:25:15', '256.3') to 01-smoker
2023-09-28 22:21:52,017.message_producer.INFO  [x] Sent ('05/22/21 15:25:15', 'No Reading') to 02-food-A
2023-09-28 22:21:52,017.message_producer.INFO  [x] Sent ('05/22/21 15:25:15', 'No Reading') to 03-food-B
2023-09-28 22:21:54,018.message_producer.INFO  [x] Sent ('05/22/21 15:25:35', 'No Reading') to 01-smoker
2023-09-28 22:21:54,018.message_producer.INFO  [x] Sent ('05/22/21 15:25:35', '124.9') to 02-food-A
2023-09-28 22:21:54,018.message_producer.INFO  [x] Sent ('05/22/21 15:25:35', 'No Reading') to 03-food-B
2023-09-28 22:21:56,020.message_producer.INFO  [x] Sent ('05/22/21 15:25:40', 'No Reading') to 01-smoker
2023-09-28 22:21:56,020.message_producer.INFO  [x] Sent ('05/22/21 15:25:40', '124.9') to 02-food-A
2023-09-28 22:21:56,021.message_producer.INFO  [x] Sent ('05/22/21 15:25:40', '118.2') to 03-food-B
2023-09-28 22:21:58,021.message_producer.INFO  [x] Sent ('05/22/21 15:25:45', 'No Reading') to 01-smoker
2023-09-28 22:21:58,021.message_producer.INFO  [x] Sent ('05/22/21 15:25:45', 'No Reading') to 02-food-A
2023-09-28 22:21:58,022.message_producer.INFO  [x] Sent ('05/22/21 15:25:45', '118.2') to 03-food-B
2023-09-28 22:22:00,023.message_producer.INFO  [x] Sent ('05/22/21 15:26:10', '256.6') to 01-smoker
2023-09-28 22:22:00,023.message_producer.INFO  [x] Sent ('05/22/21 15:26:10', 'No Reading') to 02-food-A
2023-09-28 22:22:00,023.message_producer.INFO  [x] Sent ('05/22/21 15:26:10', 'No Reading') to 03-food-B
2023-09-28 22:22:02,024.message_producer.INFO  [x] Sent ('05/22/21 15:26:15', '256.6') to 01-smoker
2023-09-28 22:22:02,025.message_producer.INFO  [x] Sent ('05/22/21 15:26:15', 'No Reading') to 02-food-A
2023-09-28 22:22:02,025.message_producer.INFO  [x] Sent ('05/22/21 15:26:15', 'No Reading') to 03-food-B
2023-09-28 22:22:04,026.message_producer.INFO  [x] Sent ('05/22/21 15:26:35', 'No Reading') to 01-smoker
